transaction_id,product_id,customer_id,amount,timestamp
2157,24,58,366.39,2023-03-10 08:58:45
2158,46,65,399.69,2024-03-04 11:01:29
2159,70,62,183.78,2021-05-14 03:50:13
2160,92,112,336.23,2022-04-14 14:03:37
2161,64,56,83.3,2024-12-10 21:03:22
2162,49,88,186.12,2023-01-26 17:14:39
2163,94,66,476.1,2022-06-30 05:46:26
2164,79,162,379.96,2020-06-30 03:08:51
2165,30,32,393.57,2023-10-18 03:07:31
2166,23,132,487.64,2023-12-22 18:35:18
2167,35,89,193.16,2020-10-11 01:59:17
2168,29,175,154.96,2023-03-23 16:52:16
2169,56,24,185.03,2021-08-05 13:53:04
2170,9,49,284.8,2021-01-09 04:00:50
2171,57,66,311.15,2021-01-23 22:07:24
2172,93,178,377.8,2020-04-17 22:28:32
2173,66,43,55.69,2023-06-04 09:23:53
2174,42,68,208.75,2024-10-03 08:47:10
2175,93,36,346.48,2022-08-17 18:04:29
2176,1,179,444.3,2021-04-09 19:23:14
2177,28,165,277.9,2021-11-30 02:50:30
2178,84,115,204.15,2025-01-07 21:34:02
2179,34,77,112.11,2025-01-25 22:06:25
2180,100,44,183.64,2020-12-16 23:45:20
2181,96,103,137.15,2024-10-23 00:44:52
2182,39,142,81.59,2021-06-21 20:20:57
2183,29,160,378.4,2024-12-14 18:30:02
2184,8,72,387.04,2023-09-07 04:01:53
2185,86,133,286.04,2025-01-07 21:05:54
2186,86,120,234.29,2022-10-29 00:30:10
2187,29,33,107.83,2022-04-04 16:43:28
2188,3,79,227.25,2024-07-26 15:25:42
2189,69,148,472.09,2022-05-04 03:42:47
2190,15,50,267.31,2022-11-15 00:07:27
2191,99,98,145.91,2024-07-09 16:00:21
2192,48,27,75.39,2020-12-07 14:24:32
2193,48,95,258.88,2023-07-19 04:31:31
2194,98,41,341.24,2024-04-14 06:24:44
2195,10,119,469.31,2023-02-19 19:58:00
2196,39,4,385.64,2024-07-15 18:02:57
2197,32,124,472.18,2020-08-11 23:34:41
2198,39,163,31.4,2023-09-27 02:09:52
2199,45,22,50.01,2022-07-27 04:10:06
2200,100,58,287.09,2024-10-24 08:04:24
2201,38,67,88.89,2023-11-22 18:16:45
2202,82,73,289.77,2022-11-02 04:13:47
2203,81,188,308.22,2022-07-04 16:04:13
2204,65,126,320.59,2021-05-29 02:48:26
2205,92,38,303.04,2022-10-19 21:16:58
2206,50,196,326.28,2024-05-26 01:36:31
2207,27,62,394.01,2022-05-30 08:56:06
2208,65,45,73.0,2023-07-14 10:04:29
2209,10,138,240.72,2021-05-02 18:24:11
2210,76,108,258.88,2024-07-19 18:04:26
2211,49,57,221.75,2022-12-29 08:54:46
2212,2,150,184.73,2023-07-24 22:56:53
2213,83,181,491.53,2021-02-21 00:58:19
2214,31,148,255.38,2020-11-18 20:03:49
2215,39,95,245.88,2023-07-19 09:48:59
2216,49,52,421.44,2024-01-09 14:17:11
2217,68,132,325.6,2023-10-15 18:28:05
2218,42,54,43.9,2023-02-23 17:18:59
2219,72,97,487.51,2022-11-15 23:53:50
2220,17,6,181.62,2020-08-12 22:55:01
2221,45,9,383.54,2021-08-26 22:40:53
2222,17,20,344.5,2024-11-06 18:00:44
2223,53,179,400.75,2023-11-05 17:50:27
2224,80,25,201.61,2024-04-27 03:24:07
2225,40,195,416.14,2023-10-01 23:01:19
2226,46,56,115.96,2022-06-05 15:34:22
2227,37,178,179.43,2024-04-06 05:45:29
2228,32,131,454.85,2024-02-25 00:30:04
2229,21,48,150.26,2024-08-17 00:03:25
2230,99,122,160.11,2022-10-22 10:33:15
2231,93,67,489.08,2020-02-22 14:34:16
2232,6,132,227.8,2022-11-11 22:32:37
2233,20,139,437.01,2022-05-25 21:58:35
2234,94,24,232.29,2022-11-02 08:17:45
2235,71,169,94.62,2022-12-13 18:34:13
2236,76,143,53.22,2021-02-19 13:48:46
2237,1,73,29.17,2021-09-09 17:56:29
2238,81,126,123.16,2022-11-08 15:50:20
2239,59,1,458.4,2025-01-10 06:14:40
2240,17,100,396.03,2024-04-13 16:59:42
2241,31,156,28.39,2024-05-18 04:59:00
2242,1,132,17.36,2021-08-05 20:16:02
2243,51,108,245.55,2022-01-12 10:01:51
2244,65,107,281.71,2021-04-15 18:42:58
2245,12,144,308.58,2024-05-21 03:56:45
2246,96,5,312.43,2020-05-23 19:38:51
2247,46,61,256.64,2024-11-24 22:46:19
2248,31,30,202.03,2024-04-05 03:02:32
2249,31,103,196.61,2022-09-06 23:59:25
2250,39,181,498.11,2024-09-28 00:07:30
2251,26,102,75.76,2021-08-29 07:58:10
2252,98,186,306.26,2023-08-06 09:55:03
2253,65,3,75.92,2021-08-25 00:31:18
2254,19,139,139.81,2020-10-17 23:31:58
2255,48,104,246.4,2020-07-25 06:07:00
2256,5,68,231.12,2023-07-17 22:23:54
2257,15,51,260.75,2020-06-13 01:30:20
2258,78,3,155.52,2023-05-30 01:43:18
2259,9,30,29.12,2021-05-30 02:41:34
2260,56,164,203.01,2023-04-14 12:22:36
2261,71,173,264.93,2022-09-14 18:33:49
2262,96,96,53.69,2023-02-12 16:25:17
2263,24,37,198.18,2021-07-12 09:01:06
2264,53,153,359.26,2023-08-08 23:44:13
2265,36,129,298.69,2023-01-16 19:30:38
2266,33,24,307.28,2023-01-11 12:56:07
2267,23,179,452.81,2021-07-16 02:33:18
2268,21,59,205.02,2024-02-13 12:04:16
2269,40,59,245.89,2021-06-25 09:37:47
2270,55,132,266.97,2023-09-13 21:46:05
2271,4,196,488.3,2020-04-15 11:24:07
2272,65,5,479.43,2022-05-17 22:24:37
2273,16,65,119.96,2022-09-12 10:52:32
2274,40,75,18.49,2023-09-21 23:29:19
2275,93,118,386.83,2022-08-07 12:00:43
2276,16,17,413.23,2021-01-18 14:21:45
2277,81,109,42.44,2021-11-06 07:57:02
2278,15,11,270.34,2022-02-03 18:19:05
2279,24,47,438.81,2024-06-07 02:21:02
2280,99,161,466.61,2022-11-20 06:59:58
2281,77,44,162.75,2021-10-07 07:06:18
2282,4,21,421.46,2024-10-08 01:32:28
2283,83,44,461.61,2020-12-11 19:52:10
2284,92,33,493.12,2020-06-27 23:31:42
2285,4,148,143.06,2021-08-28 23:00:20
2286,69,35,406.09,2022-01-31 00:30:16
2287,5,191,44.68,2021-03-20 04:59:55
2288,66,34,65.67,2024-07-19 21:37:24
2289,82,192,158.28,2024-06-06 15:46:38
2290,98,99,368.06,2024-12-26 19:49:53
2291,79,85,150.79,2024-10-27 05:53:40
2292,36,72,10.11,2024-05-09 09:04:55
2293,27,7,407.6,2021-09-25 11:18:51
2294,59,153,361.45,2021-02-05 13:35:19
2295,99,12,146.53,2021-04-21 13:38:05
2296,80,42,233.65,2024-01-06 13:30:51
2297,91,191,49.95,2020-09-04 00:56:37
2298,99,180,300.81,2022-10-20 20:55:09
2299,36,152,425.82,2025-01-07 17:57:33
2300,22,26,418.37,2024-09-13 04:27:23
2301,29,101,170.36,2024-03-25 15:01:40
2302,42,7,184.01,2022-11-12 16:02:23
2303,63,8,373.46,2021-07-28 04:19:21
2304,26,24,274.4,2022-07-09 23:54:07
2305,27,33,195.65,2023-01-26 05:28:04
2306,56,140,156.04,2024-07-25 01:46:57
2307,92,103,61.55,2024-03-14 17:10:40
2308,49,162,151.62,2022-11-20 06:34:18
2309,10,154,10.42,2020-12-08 08:36:54
2310,44,187,490.83,2024-04-08 03:08:52
2311,29,140,482.77,2023-09-18 22:03:56
2312,32,49,433.8,2022-08-12 17:06:06
2313,55,59,435.01,2021-01-06 08:16:30
2314,62,1,191.86,2021-10-28 02:59:33
2315,18,193,127.66,2021-09-02 13:03:29
2316,61,55,55.07,2022-12-29 04:58:00
2317,57,152,384.61,2024-02-09 13:03:42
2318,40,16,156.35,2021-09-12 17:12:18
2319,14,66,169.78,2021-05-06 05:15:24
2320,3,7,246.3,2021-04-21 08:46:57
2321,32,116,165.57,2024-07-14 09:02:29
2322,8,82,311.75,2020-08-18 18:19:50
2323,37,13,312.87,2023-05-29 00:40:56
2324,77,169,274.83,2020-07-03 18:30:01
2325,68,174,446.28,2025-01-19 11:14:20
2326,71,152,359.32,2022-08-26 21:11:37
2327,74,135,22.24,2020-06-02 05:10:26
2328,57,105,412.03,2023-05-02 22:50:06
2329,92,46,460.13,2023-01-26 15:45:46
2330,10,14,133.87,2022-02-04 07:04:37
2331,17,96,13.65,2023-03-20 12:18:51
2332,34,200,372.89,2021-10-25 02:25:31
2333,68,118,164.95,2023-01-22 01:29:15
2334,43,152,120.6,2022-04-14 20:39:07
2335,27,84,278.41,2020-02-03 22:04:10
2336,69,48,186.53,2022-03-25 07:28:43
2337,87,193,131.25,2022-02-01 04:38:03
2338,89,8,157.61,2022-09-13 13:53:13
2339,58,82,187.84,2021-06-11 03:55:00
2340,61,61,276.61,2023-10-01 00:10:04
2341,50,35,32.52,2024-03-15 18:41:08
2342,57,151,158.49,2022-06-25 02:57:16
2343,66,91,435.49,2024-11-22 11:07:09
2344,66,168,167.15,2024-02-25 23:17:34
2345,83,90,218.17,2023-06-23 06:56:50
2346,5,108,197.64,2025-02-01 10:34:36
2347,14,105,15.92,2022-03-02 13:12:49
2348,86,83,93.69,2024-06-02 09:26:48
2349,60,26,159.54,2023-03-29 09:53:10
2350,44,141,268.43,2021-06-12 23:31:15
2351,77,33,264.8,2020-05-20 23:42:24
2352,4,14,447.68,2022-07-20 23:05:55
2353,65,58,115.46,2022-10-06 10:31:46
2354,97,124,305.07,2021-12-01 14:52:58
2355,70,43,121.3,2020-08-02 04:42:34
2356,68,151,129.11,2022-06-27 10:35:02
2357,83,136,275.64,2020-02-17 05:54:45
2358,79,188,189.72,2023-03-01 01:30:17
2359,87,153,234.9,2021-04-12 23:16:45
2360,45,10,300.61,2023-10-20 20:07:42
2361,3,140,455.74,2024-11-04 11:28:04
2362,5,86,46.71,2022-12-05 16:37:53
2363,88,118,249.85,2022-11-21 20:34:13
2364,76,135,64.19,2024-07-18 06:15:25
2365,92,140,441.81,2021-12-08 18:51:35
2366,17,183,277.34,2020-05-26 22:49:48
2367,53,18,344.71,2022-11-27 16:40:20
2368,12,13,188.78,2022-02-10 19:40:30
2369,93,23,395.66,2024-06-02 10:28:09
2370,44,85,314.21,2021-03-01 12:59:53
2371,36,33,257.59,2022-06-22 18:00:16
2372,81,109,113.98,2024-08-15 22:48:40
2373,80,185,86.84,2024-08-07 02:58:17
2374,8,196,381.3,2021-02-06 17:10:25
2375,51,161,285.38,2022-02-08 16:03:00
2376,23,148,418.75,2021-03-20 15:47:02
2377,93,185,157.35,2024-01-02 07:55:04
2378,91,11,22.21,2021-03-11 03:27:27
2379,97,92,107.04,2024-05-31 16:44:36
2380,27,197,236.45,2020-08-29 12:57:10
2381,58,49,290.78,2023-11-24 23:36:25
2382,78,57,12.85,2021-05-14 04:50:37
2383,56,6,366.23,2023-09-11 08:21:20
2384,8,92,219.55,2023-11-23 16:01:00
2385,57,119,375.21,2021-08-24 16:51:27
2386,17,15,178.19,2024-01-15 20:49:27
2387,78,86,132.47,2024-06-22 17:28:24
2388,81,145,467.08,2024-02-12 11:34:30
2389,80,110,119.96,2023-06-13 04:05:39
2390,38,32,176.2,2024-05-12 16:26:56
2391,30,195,204.25,2020-05-24 23:42:53
2392,82,77,110.42,2023-09-26 05:39:29
2393,66,71,121.75,2022-01-16 13:32:06
2394,37,142,130.28,2023-09-03 23:12:51
2395,13,121,296.59,2021-10-13 12:22:21
2396,43,142,61.07,2023-12-07 13:08:28
2397,54,175,223.8,2024-06-09 18:45:33
2398,95,75,319.15,2024-06-11 12:51:41
2399,96,124,166.13,2023-10-30 10:43:00
2400,27,179,340.63,2022-01-19 17:36:19
2401,83,45,159.91,2024-03-27 14:18:16
2402,91,170,322.15,2023-05-01 21:37:43
2403,17,154,172.94,2023-07-14 08:13:44
2404,13,98,210.65,2022-09-18 03:41:32
2405,99,200,463.72,2020-04-11 20:08:14
2406,29,88,20.84,2022-09-18 13:04:47
2407,33,134,212.65,2024-09-15 15:37:43
2408,41,85,218.15,2021-09-23 06:18:25
2409,75,159,97.4,2022-05-04 08:28:43
2410,83,164,464.39,2023-02-20 10:40:18
2411,64,175,340.15,2023-03-05 05:06:57
2412,68,109,408.86,2023-05-22 19:52:11
2413,99,23,415.82,2024-08-15 08:37:41
2414,95,99,365.43,2021-11-25 21:27:26
2415,72,183,470.25,2022-11-14 16:35:58
2416,24,62,213.31,2020-06-02 05:40:00
2417,84,158,430.33,2024-02-23 11:19:01
2418,14,102,332.34,2021-01-01 12:57:32
2419,81,53,400.17,2021-11-04 14:12:23
2420,79,132,287.81,2020-11-29 08:34:01
2421,94,16,302.81,2024-08-31 20:31:27
2422,94,175,235.78,2024-05-15 09:34:16
2423,69,6,457.14,2024-12-26 01:31:00
2424,17,41,497.41,2024-01-22 12:05:30
2425,20,59,335.54,2022-08-16 14:05:25
2426,49,192,126.77,2022-08-23 12:01:49
2427,40,199,18.24,2021-05-24 22:28:47
2428,38,193,34.16,2024-07-18 00:01:10
2429,43,177,120.9,2020-05-23 09:10:29
2430,45,30,446.16,2023-02-28 12:31:59
2431,79,20,28.95,2023-01-20 02:11:59
2432,26,52,142.72,2024-03-21 06:17:16
2433,88,34,171.54,2024-12-04 20:14:50
2434,66,69,329.56,2021-02-14 10:14:03
2435,20,192,66.55,2023-03-11 15:05:45
2436,13,79,62.44,2020-08-05 02:17:20
2437,78,17,295.07,2022-07-16 22:26:36
2438,59,96,460.26,2024-05-12 18:55:37
2439,43,34,298.23,2020-03-11 02:34:11
2440,83,151,82.63,2021-03-29 07:45:21
2441,85,153,426.47,2024-12-07 17:52:16
2442,31,133,52.38,2024-10-25 14:01:12
2443,53,1,120.71,2021-02-13 09:16:11
2444,19,64,148.0,2023-01-19 03:18:54
2445,98,94,195.21,2021-02-18 14:52:41
2446,94,37,164.16,2020-09-13 01:01:44
2447,56,24,59.68,2020-08-04 07:42:05
2448,87,60,429.19,2024-05-27 07:29:50
2449,78,81,78.63,2020-05-25 18:43:22
2450,10,138,89.16,2023-08-09 16:54:58
2451,14,84,39.93,2021-08-22 01:24:03
2452,29,18,89.42,2024-03-08 12:47:08
2453,4,83,203.79,2020-10-11 17:18:11
2454,26,109,199.1,2024-03-29 11:25:30
2455,17,54,493.02,2022-09-03 15:15:14
2456,4,26,352.05,2023-02-02 07:52:29
2457,44,25,220.3,2021-02-20 14:41:40
2458,5,84,407.91,2020-04-03 16:41:35
2459,8,30,428.19,2020-04-25 04:13:07
2460,79,79,204.6,2023-11-03 12:30:13
2461,36,123,113.24,2022-02-20 21:22:43
2462,36,117,89.39,2021-05-19 14:36:15
2463,31,3,88.85,2023-08-25 11:27:10
2464,10,133,404.15,2024-01-01 06:40:32
2465,96,6,281.64,2022-03-01 06:48:26
2466,63,108,14.77,2021-05-08 18:58:44
2467,16,13,488.49,2020-08-03 05:16:51
2468,15,71,236.98,2025-01-09 21:57:46
2469,10,156,383.61,2025-01-26 07:32:53
2470,26,195,399.68,2024-09-09 06:05:38
2471,14,13,155.37,2025-01-02 20:16:29
2472,74,16,94.71,2024-11-23 05:04:57
2473,65,192,390.11,2023-06-27 00:33:01
2474,3,125,40.08,2020-07-23 16:49:37
2475,27,161,91.77,2021-05-06 02:17:24
2476,59,25,388.73,2024-10-23 05:40:30
2477,60,181,27.01,2024-01-20 21:00:01
2478,19,97,155.15,2024-08-07 21:23:45
2479,87,21,136.94,2023-12-29 08:23:15
2480,14,132,187.17,2025-01-08 07:00:03
2481,54,22,127.61,2023-11-02 08:45:11
2482,6,51,264.48,2020-05-07 23:11:47
2483,55,141,351.52,2021-01-14 23:02:09
2484,13,26,180.82,2020-05-23 00:52:26
2485,25,50,235.33,2020-11-01 21:30:39
2486,18,149,480.48,2021-11-11 11:02:31
2487,27,59,163.27,2024-06-27 08:43:30
2488,69,157,361.19,2024-02-09 08:50:26
2489,73,63,101.28,2023-08-15 09:06:31
2490,87,165,195.68,2024-06-19 05:58:17
2491,95,169,209.1,2023-01-30 07:53:31
2492,100,163,66.12,2023-12-15 20:21:32
2493,49,111,424.28,2021-04-28 09:25:15
2494,68,13,208.12,2024-04-07 16:55:02
2495,33,63,358.6,2023-05-15 04:22:08
2496,98,192,145.83,2023-08-17 00:15:42
2497,63,39,403.1,2021-11-03 11:24:42
2498,69,135,78.39,2022-03-09 01:34:56
2499,87,112,127.32,2021-02-06 07:58:48
2500,25,199,361.22,2020-09-29 10:49:21
2501,3,31,494.19,2020-03-23 17:07:13
2502,91,158,444.17,2020-10-03 10:01:45
2503,37,63,27.11,2024-11-27 18:26:35
2504,43,79,160.09,2022-07-13 13:22:50
2505,19,86,23.49,2023-12-11 01:48:00
2506,41,45,179.64,2024-04-16 10:41:32
2507,28,65,58.58,2023-07-29 11:05:48
2508,67,159,113.29,2022-03-22 22:52:55
2509,4,128,115.14,2022-02-05 13:16:20
2510,100,23,416.34,2021-04-17 10:26:55
2511,66,166,488.55,2022-08-12 15:22:43
2512,4,78,168.2,2021-05-18 13:39:39
2513,37,165,279.65,2021-11-25 15:40:22
2514,78,71,38.68,2024-09-22 12:05:58
2515,67,84,315.3,2023-05-04 20:52:03
2516,93,52,285.56,2024-04-20 02:09:22
2517,58,145,46.4,2021-07-31 13:42:28
2518,37,160,266.03,2021-12-22 15:38:58
2519,34,152,446.98,2024-11-14 06:49:03
2520,10,158,362.32,2022-07-30 21:43:07
2521,70,71,128.68,2020-02-19 02:05:41
2522,85,4,251.64,2021-10-27 21:50:32
2523,33,185,434.77,2023-07-26 06:50:22
2524,73,2,13.59,2020-10-10 14:08:18
2525,11,116,96.29,2021-06-07 09:37:13
2526,14,87,224.86,2021-02-26 20:58:05
2527,39,196,11.54,2020-06-14 08:55:35
2528,11,69,444.69,2024-01-10 00:48:29
2529,37,132,372.65,2024-09-08 18:24:39
2530,30,157,60.27,2021-09-28 22:34:21
2531,4,126,203.77,2023-06-12 00:52:06
2532,66,161,137.34,2020-04-20 00:12:01
2533,2,16,102.49,2023-05-16 02:13:52
2534,8,93,435.86,2021-09-02 10:26:35
2535,69,170,205.95,2021-03-02 09:09:55
2536,31,130,47.65,2023-01-24 02:04:35
2537,4,186,396.85,2025-02-01 02:55:44
2538,22,42,339.4,2020-10-13 19:37:02
2539,15,46,69.99,2023-03-16 23:14:14
2540,61,74,228.53,2021-12-28 07:49:45
2541,55,167,85.07,2020-09-21 19:45:42
2542,11,10,493.87,2024-03-04 01:40:50
2543,84,164,19.87,2021-10-12 04:09:27
2544,56,174,319.43,2022-09-10 10:15:51
2545,56,198,33.32,2020-03-09 22:56:26
2546,63,76,144.28,2022-04-03 23:20:07
2547,62,181,272.47,2022-08-05 09:27:29
2548,92,55,122.52,2023-10-20 01:57:30
2549,88,19,11.09,2024-08-21 20:15:10
2550,19,188,398.3,2022-01-31 09:57:58
2551,81,151,206.57,2020-08-15 18:59:29
2552,66,18,350.82,2022-05-29 12:23:45
2553,9,29,441.42,2024-07-28 20:34:48
2554,50,131,214.84,2023-05-11 10:14:46
2555,14,64,62.41,2023-07-21 21:59:39
2556,56,169,345.13,2022-05-12 01:33:30
2557,32,175,444.66,2021-09-20 06:29:40
2558,17,145,21.62,2023-05-05 06:11:37
2559,37,147,336.08,2020-04-05 16:29:30
2560,89,43,66.61,2024-11-28 06:20:43
2561,48,171,295.41,2024-03-04 23:55:26
2562,30,63,100.58,2022-02-01 04:45:47
2563,92,167,383.36,2022-07-23 00:50:21
2564,18,142,16.72,2022-06-29 11:17:40
2565,78,83,233.4,2022-09-11 16:12:40
2566,38,16,427.44,2020-11-18 14:12:10
2567,6,57,209.2,2020-07-25 10:03:00
2568,68,88,182.13,2020-05-19 18:32:41
2569,27,72,328.04,2024-10-15 20:08:44
2570,93,175,466.11,2023-05-05 05:02:12
2571,56,35,408.57,2020-10-03 01:44:18
2572,29,101,485.85,2020-03-26 08:09:53
2573,81,141,334.34,2020-04-26 17:16:49
2574,86,60,88.51,2022-02-04 08:23:04
2575,88,145,209.07,2023-04-09 18:12:43
2576,86,194,305.69,2023-07-20 08:53:26
2577,88,163,263.84,2021-05-20 12:34:05
2578,85,157,478.28,2020-11-02 09:31:14
2579,59,93,240.58,2020-04-12 17:16:35
2580,88,175,37.05,2022-01-27 01:37:50
2581,65,183,248.03,2021-04-08 10:58:04
2582,18,109,352.26,2023-08-12 01:23:15
2583,85,186,417.34,2024-07-10 19:19:22
2584,20,182,423.7,2024-03-30 12:28:36
2585,48,4,198.21,2023-06-23 06:39:15
2586,14,169,383.11,2021-03-15 06:05:17
2587,98,90,201.7,2024-05-10 10:37:52
2588,28,36,250.92,2024-12-02 16:37:15
2589,43,196,418.61,2023-03-15 05:41:18
2590,14,47,167.0,2021-09-30 20:54:50
2591,78,55,147.01,2020-03-24 04:29:12
2592,20,177,337.52,2023-02-12 05:54:59
2593,6,15,351.72,2023-05-13 15:15:46
2594,86,160,191.37,2022-08-03 23:25:54
2595,49,51,214.19,2021-04-16 04:57:15
2596,55,69,420.32,2023-01-07 16:04:31
2597,54,39,492.89,2024-05-25 21:02:50
2598,7,21,472.06,2024-01-06 04:59:48
2599,39,15,20.94,2021-09-10 06:05:38
2600,96,49,193.78,2022-11-16 12:44:40
2601,65,159,395.68,2023-01-28 20:13:37
2602,10,31,210.22,2024-02-12 04:48:22
2603,96,187,373.86,2020-05-08 11:54:39
2604,15,196,236.65,2025-01-27 08:25:42
2605,57,71,269.33,2024-10-23 04:06:04
2606,31,7,483.01,2023-05-20 06:35:34
2607,86,52,482.78,2021-04-26 05:13:27
2608,54,149,170.17,2021-08-03 19:30:50
2609,20,4,493.72,2024-07-27 10:49:21
2610,26,163,88.97,2023-06-15 23:12:32
2611,93,121,347.08,2024-12-27 05:55:22
2612,71,79,92.48,2024-12-24 08:56:26
2613,73,119,396.44,2022-04-30 05:32:08
2614,88,142,59.48,2021-07-16 19:40:10
2615,28,83,21.15,2020-05-29 17:20:08
2616,100,109,35.03,2022-04-28 01:19:58
2617,79,161,341.86,2022-09-10 05:09:06
2618,53,176,235.9,2020-06-24 22:17:06
2619,40,96,485.95,2021-05-08 11:07:15
2620,12,46,349.84,2023-04-01 10:42:40
2621,90,115,405.15,2020-10-22 18:25:43
2622,68,39,224.36,2021-04-28 13:44:12
2623,39,37,244.78,2020-10-20 21:57:09
2624,55,88,276.94,2023-11-22 05:15:33
2625,74,197,140.92,2023-09-03 20:17:48
2626,92,113,241.58,2023-11-15 07:35:48
2627,40,3,62.65,2024-05-02 20:17:43
2628,47,97,463.9,2023-11-26 16:09:17
2629,15,174,33.0,2021-06-18 07:48:36
2630,16,138,414.62,2021-12-21 09:18:11
2631,27,9,93.74,2020-05-04 04:01:48
2632,12,141,457.55,2022-09-12 18:34:09
2633,70,154,110.73,2022-07-09 10:15:09
2634,47,67,339.13,2024-10-28 02:54:22
2635,35,154,367.71,2021-10-11 15:58:09
2636,76,60,410.16,2021-08-27 17:16:19
2637,38,39,278.16,2023-07-30 19:38:45
2638,6,61,66.19,2021-11-24 03:38:46
2639,87,165,206.82,2020-10-23 15:18:00
2640,90,65,155.46,2020-03-13 02:06:43
2641,65,118,357.45,2020-03-02 19:21:25
2642,1,182,265.44,2023-10-21 10:42:26
2643,12,90,389.55,2021-10-11 07:03:56
2644,2,35,39.7,2024-05-07 05:56:31
2645,55,187,85.56,2020-10-19 12:05:41
2646,45,51,171.66,2022-07-21 15:25:29
2647,69,84,69.47,2023-02-22 08:49:48
2648,29,158,261.6,2023-12-21 01:33:42
2649,53,140,118.97,2024-10-30 15:09:50
2650,31,106,133.95,2024-12-30 20:17:24
2651,20,19,368.32,2022-02-01 02:22:56
2652,38,26,337.91,2020-08-15 11:22:57
2653,84,22,143.26,2023-03-25 02:54:42
2654,20,176,415.45,2022-08-06 12:24:24
2655,58,101,261.93,2022-09-08 00:06:01
2656,86,109,449.63,2023-09-14 08:58:54
2657,77,180,232.54,2022-03-31 19:17:37
2658,58,185,427.03,2022-07-01 04:42:01
2659,66,148,300.88,2020-06-26 03:41:30
2660,32,104,212.57,2022-08-31 00:15:34
2661,86,71,92.86,2024-03-21 17:21:41
2662,75,17,13.28,2021-01-28 18:57:23
2663,39,12,418.24,2023-06-14 22:09:20
2664,94,198,261.66,2024-05-04 14:16:30
2665,87,175,289.79,2020-03-28 23:38:28
2666,3,164,188.48,2022-05-15 15:22:30
2667,93,2,390.08,2022-10-20 22:49:19
2668,48,120,220.74,2025-02-02 08:12:28
2669,45,179,420.67,2024-04-07 18:36:23
2670,31,185,210.48,2023-01-12 23:04:30
2671,67,53,346.73,2023-06-22 12:42:14
2672,77,129,17.33,2021-06-15 13:30:56
2673,59,135,150.21,2020-12-16 06:55:00
2674,32,84,364.3,2020-02-13 08:17:57
2675,45,40,81.61,2020-05-24 20:47:03
2676,62,108,49.9,2022-04-10 15:30:26
2677,15,107,397.12,2023-12-30 17:30:03
2678,7,113,478.04,2020-08-11 20:26:33
2679,57,133,203.21,2022-11-15 18:19:14
2680,88,33,489.05,2023-10-21 07:52:54
2681,46,20,98.81,2024-12-22 16:40:52
2682,38,155,120.84,2021-08-21 07:17:33
2683,78,78,385.83,2021-06-03 11:20:33
2684,15,25,364.3,2021-12-16 15:33:00
2685,8,109,379.71,2020-09-07 12:35:34
2686,43,170,234.64,2021-03-16 17:40:50
2687,78,77,141.56,2023-09-08 16:37:26
2688,20,132,227.94,2021-02-23 06:06:48
2689,70,92,262.34,2021-10-08 20:21:55
2690,64,63,427.86,2020-10-18 10:36:04
2691,70,190,360.35,2023-10-16 11:29:44
2692,87,6,280.52,2024-04-10 21:26:36
2693,78,172,200.49,2023-06-07 01:48:29
2694,50,103,493.15,2021-03-31 04:11:16
2695,91,196,376.75,2021-05-19 21:48:07
2696,54,42,69.99,2024-09-06 04:24:07
2697,13,87,358.41,2022-12-08 10:10:09
2698,1,162,358.54,2021-01-26 05:27:45
2699,71,154,146.43,2022-05-22 17:54:24
2700,73,145,364.39,2021-03-09 02:41:24
2701,100,68,384.66,2020-07-15 04:10:39
2702,1,43,249.51,2024-05-30 19:06:26
2703,45,113,384.92,2023-04-07 15:01:11
2704,42,77,105.0,2023-10-30 15:33:55
2705,49,167,321.28,2020-04-15 05:24:44
2706,98,198,158.26,2022-08-18 21:29:51
2707,52,58,318.75,2021-06-14 09:08:22
2708,48,189,221.12,2020-11-26 23:04:14
2709,54,193,54.54,2023-11-09 13:13:43
2710,66,122,94.74,2023-12-20 14:48:51
2711,8,88,264.4,2024-05-25 00:06:47
2712,19,48,458.35,2021-08-26 09:19:48
2713,35,151,398.99,2020-05-05 04:02:36
2714,94,87,182.91,2024-07-13 06:05:38
2715,89,45,218.15,2024-06-14 22:37:33
2716,6,87,89.16,2024-12-05 06:34:52
2717,12,13,363.8,2022-10-19 08:12:48
2718,57,29,263.13,2024-03-10 20:59:23
2719,34,58,113.81,2021-04-29 20:43:26
2720,100,63,266.92,2022-02-22 08:31:13
2721,83,128,23.52,2023-01-27 01:35:54
2722,59,120,437.97,2023-09-28 21:23:42
2723,71,96,100.37,2024-06-20 20:24:07
2724,12,12,283.08,2024-04-06 23:24:43
2725,95,32,256.98,2020-12-06 08:57:38
2726,63,51,311.8,2023-01-23 03:03:30
2727,19,60,102.25,2022-03-27 10:23:25
2728,7,159,479.13,2020-03-28 04:13:55
2729,28,85,82.07,2023-05-28 07:35:37
2730,100,153,70.93,2024-02-03 08:00:19
2731,9,146,363.02,2022-04-27 12:55:51
2732,43,177,84.35,2024-07-25 10:33:01
2733,70,192,340.3,2024-08-10 01:02:45
2734,88,15,199.93,2024-12-24 11:53:22
2735,15,65,253.62,2022-10-12 20:43:17
2736,12,79,365.69,2023-11-12 08:08:30
2737,18,101,292.13,2023-01-23 19:59:31
2738,27,75,243.35,2020-02-08 07:33:30
